SearchBayesianSkopt: Resuming 'IALSRecommender' Failed, no such file exists.
SearchBayesianSkopt: New best config found. Config 0: {'num_factors': 44, 'epochs': 70, 'confidence_scaling': 'linear', 'alpha': 0.08875472111128377, 'epsilon': 0.5664828581434084, 'reg': 0.0003796823554974192} - results: PRECISION: 0.2232664, PRECISION_RECALL_MIN_DEN: 0.2248967, RECALL: 0.0497159, MAP: 0.1072479, MAP_MIN_DEN: 0.1079551, MRR: 0.4435837, NDCG: 0.2302303, F1: 0.0813232, HIT_RATE: 0.8922445, ARHR_ALL_HITS: 0.6875216, NOVELTY: 0.0055473, AVERAGE_POPULARITY: 0.5028097, DIVERSITY_MEAN_INTER_LIST: 0.9423831, DIVERSITY_HERFINDAHL: 0.9942314, COVERAGE_ITEM: 0.0420843, COVERAGE_ITEM_CORRECT: 0.0342212, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8917216, DIVERSITY_GINI: 0.0104815, SHANNON_ENTROPY: 7.9865993, RATIO_DIVERSITY_HERFINDAHL: 0.9946039, RATIO_DIVERSITY_GINI: 0.0402323, RATIO_SHANNON_ENTROPY: 0.6415000, RATIO_AVERAGE_POPULARITY: 2.5344038, RATIO_NOVELTY: 0.0326780, 
SearchBayesianSkopt: New best config found. Config 63: {'num_factors': 36, 'epochs': 35, 'confidence_scaling': 'linear', 'alpha': 0.6734063682217474, 'epsilon': 0.015971027745813996, 'reg': 0.01} - results: PRECISION: 0.2314543, PRECISION_RECALL_MIN_DEN: 0.2331561, RECALL: 0.0523881, MAP: 0.1122372, MAP_MIN_DEN: 0.1130100, MRR: 0.4547374, NDCG: 0.2384885, F1: 0.0854379, HIT_RATE: 0.9046328, ARHR_ALL_HITS: 0.7114009, NOVELTY: 0.0055437, AVERAGE_POPULARITY: 0.5180402, DIVERSITY_MEAN_INTER_LIST: 0.9328829, DIVERSITY_HERFINDAHL: 0.9932814, COVERAGE_ITEM: 0.0474002, COVERAGE_ITEM_CORRECT: 0.0385957, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9041026, DIVERSITY_GINI: 0.0110629, SHANNON_ENTROPY: 8.0041074, RATIO_DIVERSITY_HERFINDAHL: 0.9936536, RATIO_DIVERSITY_GINI: 0.0424638, RATIO_SHANNON_ENTROPY: 0.6429063, RATIO_AVERAGE_POPULARITY: 2.6111730, RATIO_NOVELTY: 0.0326570, 
SearchBayesianSkopt: Config evaluated with evaluator_test. Config: {'num_factors': 36, 'epochs': 35, 'confidence_scaling': 'linear', 'alpha': 0.6734063682217474, 'epsilon': 0.015971027745813996, 'reg': 0.01} - results:
CUTOFF: 10 - PRECISION: 0.2901547, PRECISION_RECALL_MIN_DEN: 0.2914420, RECALL: 0.0525947, MAP: 0.1538979, MAP_MIN_DEN: 0.1544476, MRR: 0.5295571, NDCG: 0.2991453, F1: 0.0890482, HIT_RATE: 0.9429661, ARHR_ALL_HITS: 0.8962384, NOVELTY: 0.0055437, AVERAGE_POPULARITY: 0.5180824, DIVERSITY_MEAN_INTER_LIST: 0.9328602, DIVERSITY_HERFINDAHL: 0.9932792, COVERAGE_ITEM: 0.0475109, COVERAGE_ITEM_CORRECT: 0.0390941, COVERAGE_USER: 0.9993407, COVERAGE_USER_CORRECT: 0.9423443, DIVERSITY_GINI: 0.0110596, SHANNON_ENTROPY: 8.0037011, RATIO_DIVERSITY_HERFINDAHL: 0.9936513, RATIO_DIVERSITY_GINI: 0.0424515, RATIO_SHANNON_ENTROPY: 0.6428736, RATIO_AVERAGE_POPULARITY: 2.6113857, RATIO_NOVELTY: 0.0326566, 

SearchBayesianSkopt: Config 64 is suboptimal. Config: {'num_factors': 63, 'epochs': 40, 'confidence_scaling': 'linear', 'alpha': 0.016526671739224008, 'epsilon': 0.003048769784737872, 'reg': 0.009983803739899797} - results: PRECISION: 0.2097273, PRECISION_RECALL_MIN_DEN: 0.2110568, RECALL: 0.0454918, MAP: 0.0992961, MAP_MIN_DEN: 0.0999043, MRR: 0.4247079, NDCG: 0.2163833, F1: 0.0747661, HIT_RATE: 0.8702536, ARHR_ALL_HITS: 0.6471204, NOVELTY: 0.0056223, AVERAGE_POPULARITY: 0.4529570, DIVERSITY_MEAN_INTER_LIST: 0.9545775, DIVERSITY_HERFINDAHL: 0.9954508, COVERAGE_ITEM: 0.0435794, COVERAGE_ITEM_CORRECT: 0.0361593, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8697436, DIVERSITY_GINI: 0.0121703, SHANNON_ENTROPY: 8.2138232, RATIO_DIVERSITY_HERFINDAHL: 0.9958237, RATIO_DIVERSITY_GINI: 0.0467146, RATIO_SHANNON_ENTROPY: 0.6597511, RATIO_AVERAGE_POPULARITY: 2.2831220, RATIO_NOVELTY: 0.0331200, 
SearchBayesianSkopt: Config 65 is suboptimal. Config: {'num_factors': 30, 'epochs': 60, 'confidence_scaling': 'linear', 'alpha': 0.7238763560492834, 'epsilon': 0.6985015756782113, 'reg': 1e-05} - results: PRECISION: 0.2310951, PRECISION_RECALL_MIN_DEN: 0.2327212, RECALL: 0.0518833, MAP: 0.1118255, MAP_MIN_DEN: 0.1125662, MRR: 0.4527350, NDCG: 0.2378145, F1: 0.0847413, HIT_RATE: 0.9033866, ARHR_ALL_HITS: 0.7087095, NOVELTY: 0.0055339, AVERAGE_POPULARITY: 0.5257697, DIVERSITY_MEAN_INTER_LIST: 0.9258101, DIVERSITY_HERFINDAHL: 0.9925742, COVERAGE_ITEM: 0.0452406, COVERAGE_ITEM_CORRECT: 0.0362146, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9028571, DIVERSITY_GINI: 0.0104329, SHANNON_ENTROPY: 7.9041838, RATIO_DIVERSITY_HERFINDAHL: 0.9929461, RATIO_DIVERSITY_GINI: 0.0400456, RATIO_SHANNON_ENTROPY: 0.6348802, RATIO_AVERAGE_POPULARITY: 2.6501330, RATIO_NOVELTY: 0.0325987, 
SearchBayesianSkopt: Config 66 is suboptimal. Config: {'num_factors': 32, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 0.011890260084779648, 'epsilon': 10.0, 'reg': 1e-05} - results: PRECISION: 0.2285369, PRECISION_RECALL_MIN_DEN: 0.2302455, RECALL: 0.0512889, MAP: 0.1100997, MAP_MIN_DEN: 0.1108792, MRR: 0.4491049, NDCG: 0.2353021, F1: 0.0837764, HIT_RATE: 0.9000880, ARHR_ALL_HITS: 0.7012147, NOVELTY: 0.0054961, AVERAGE_POPULARITY: 0.5373615, DIVERSITY_MEAN_INTER_LIST: 0.9259387, DIVERSITY_HERFINDAHL: 0.9925871, COVERAGE_ITEM: 0.0372114, COVERAGE_ITEM_CORRECT: 0.0301235, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8995604, DIVERSITY_GINI: 0.0089562, SHANNON_ENTROPY: 7.7333083, RATIO_DIVERSITY_HERFINDAHL: 0.9929590, RATIO_DIVERSITY_GINI: 0.0343777, RATIO_SHANNON_ENTROPY: 0.6211551, RATIO_AVERAGE_POPULARITY: 2.7085615, RATIO_NOVELTY: 0.0323764, 
SearchBayesianSkopt: Config 67 is suboptimal. Config: {'num_factors': 29, 'epochs': 15, 'confidence_scaling': 'linear', 'alpha': 0.001762215903701678, 'epsilon': 0.008061683298613571, 'reg': 0.009556589118680523} - results: PRECISION: 0.2291673, PRECISION_RECALL_MIN_DEN: 0.2308226, RECALL: 0.0511942, MAP: 0.1108982, MAP_MIN_DEN: 0.1116928, MRR: 0.4510792, NDCG: 0.2362067, F1: 0.0836922, HIT_RATE: 0.9021404, ARHR_ALL_HITS: 0.7047371, NOVELTY: 0.0054858, AVERAGE_POPULARITY: 0.5444850, DIVERSITY_MEAN_INTER_LIST: 0.9212529, DIVERSITY_HERFINDAHL: 0.9921185, COVERAGE_ITEM: 0.0362146, COVERAGE_ITEM_CORRECT: 0.0286284, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9016117, DIVERSITY_GINI: 0.0085470, SHANNON_ENTROPY: 7.6605563, RATIO_DIVERSITY_HERFINDAHL: 0.9924902, RATIO_DIVERSITY_GINI: 0.0328070, RATIO_SHANNON_ENTROPY: 0.6153116, RATIO_AVERAGE_POPULARITY: 2.7444674, RATIO_NOVELTY: 0.0323156, 
SearchBayesianSkopt: Config 68 is suboptimal. Config: {'num_factors': 82, 'epochs': 25, 'confidence_scaling': 'linear', 'alpha': 4.787168009361903, 'epsilon': 0.09559337178209254, 'reg': 1e-05} - results: PRECISION: 0.2199751, PRECISION_RECALL_MIN_DEN: 0.2218169, RECALL: 0.0515883, MAP: 0.1038369, MAP_MIN_DEN: 0.1046448, MRR: 0.4349622, NDCG: 0.2257823, F1: 0.0835764, HIT_RATE: 0.8957631, ARHR_ALL_HITS: 0.6702201, NOVELTY: 0.0057853, AVERAGE_POPULARITY: 0.4125064, DIVERSITY_MEAN_INTER_LIST: 0.9674622, DIVERSITY_HERFINDAHL: 0.9967391, COVERAGE_ITEM: 0.1127416, COVERAGE_ITEM_CORRECT: 0.0812891, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8952381, DIVERSITY_GINI: 0.0258885, SHANNON_ENTROPY: 9.2005102, RATIO_DIVERSITY_HERFINDAHL: 0.9971126, RATIO_DIVERSITY_GINI: 0.0993707, RATIO_SHANNON_ENTROPY: 0.7390038, RATIO_AVERAGE_POPULARITY: 2.0792313, RATIO_NOVELTY: 0.0340800, 
SearchBayesianSkopt: Config 69 is suboptimal. Config: {'num_factors': 200, 'epochs': 80, 'confidence_scaling': 'log', 'alpha': 0.8910349244922684, 'epsilon': 10.0, 'reg': 0.005394871938017431} - results: PRECISION: 0.1756561, PRECISION_RECALL_MIN_DEN: 0.1765849, RECALL: 0.0372223, MAP: 0.0809872, MAP_MIN_DEN: 0.0813635, MRR: 0.3864785, NDCG: 0.1837734, F1: 0.0614277, HIT_RATE: 0.8173288, ARHR_ALL_HITS: 0.5571471, NOVELTY: 0.0060150, AVERAGE_POPULARITY: 0.2768543, DIVERSITY_MEAN_INTER_LIST: 0.9769100, DIVERSITY_HERFINDAHL: 0.9976838, COVERAGE_ITEM: 0.0706019, COVERAGE_ITEM_CORRECT: 0.0559832, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8168498, DIVERSITY_GINI: 0.0230526, SHANNON_ENTROPY: 9.1330855, RATIO_DIVERSITY_HERFINDAHL: 0.9980576, RATIO_DIVERSITY_GINI: 0.0884855, RATIO_SHANNON_ENTROPY: 0.7335881, RATIO_AVERAGE_POPULARITY: 1.3954792, RATIO_NOVELTY: 0.0354330, 
SearchBayesianSkopt: Config 70 is suboptimal. Config: {'num_factors': 34, 'epochs': 30, 'confidence_scaling': 'linear', 'alpha': 1.969862961297093, 'epsilon': 0.312835551166497, 'reg': 0.01} - results: PRECISION: 0.2300176, PRECISION_RECALL_MIN_DEN: 0.2317767, RECALL: 0.0520715, MAP: 0.1114100, MAP_MIN_DEN: 0.1121770, MRR: 0.4537797, NDCG: 0.2372491, F1: 0.0849190, HIT_RATE: 0.9018472, ARHR_ALL_HITS: 0.7081884, NOVELTY: 0.0055994, AVERAGE_POPULARITY: 0.4968871, DIVERSITY_MEAN_INTER_LIST: 0.9366086, DIVERSITY_HERFINDAHL: 0.9936540, COVERAGE_ITEM: 0.0582535, COVERAGE_ITEM_CORRECT: 0.0465696, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9013187, DIVERSITY_GINI: 0.0134054, SHANNON_ENTROPY: 8.2369316, RATIO_DIVERSITY_HERFINDAHL: 0.9940263, RATIO_DIVERSITY_GINI: 0.0514556, RATIO_SHANNON_ENTROPY: 0.6616072, RATIO_AVERAGE_POPULARITY: 2.5045510, RATIO_NOVELTY: 0.0329846, 
SearchBayesianSkopt: Config 71 is suboptimal. Config: {'num_factors': 143, 'epochs': 35, 'confidence_scaling': 'linear', 'alpha': 0.001, 'epsilon': 10.0, 'reg': 0.01} - results: PRECISION: 0.1841079, PRECISION_RECALL_MIN_DEN: 0.1851136, RECALL: 0.0390763, MAP: 0.0856807, MAP_MIN_DEN: 0.0861065, MRR: 0.3974066, NDCG: 0.1922541, F1: 0.0644693, HIT_RATE: 0.8281044, ARHR_ALL_HITS: 0.5818082, NOVELTY: 0.0058832, AVERAGE_POPULARITY: 0.3251931, DIVERSITY_MEAN_INTER_LIST: 0.9702306, DIVERSITY_HERFINDAHL: 0.9970159, COVERAGE_ITEM: 0.0578659, COVERAGE_ITEM_CORRECT: 0.0475663, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8276190, DIVERSITY_GINI: 0.0180673, SHANNON_ENTROPY: 8.7829284, RATIO_DIVERSITY_HERFINDAHL: 0.9973895, RATIO_DIVERSITY_GINI: 0.0693497, RATIO_SHANNON_ENTROPY: 0.7054628, RATIO_AVERAGE_POPULARITY: 1.6391304, RATIO_NOVELTY: 0.0346566, 
SearchBayesianSkopt: Config 72 is suboptimal. Config: {'num_factors': 28, 'epochs': 10, 'confidence_scaling': 'linear', 'alpha': 0.004760569343697617, 'epsilon': 0.7079791140633825, 'reg': 0.01} - results: PRECISION: 0.2278698, PRECISION_RECALL_MIN_DEN: 0.2294643, RECALL: 0.0507718, MAP: 0.1101296, MAP_MIN_DEN: 0.1108339, MRR: 0.4483207, NDCG: 0.2346662, F1: 0.0830411, HIT_RATE: 0.8978156, ARHR_ALL_HITS: 0.7000894, NOVELTY: 0.0054843, AVERAGE_POPULARITY: 0.5453471, DIVERSITY_MEAN_INTER_LIST: 0.9192491, DIVERSITY_HERFINDAHL: 0.9919182, COVERAGE_ITEM: 0.0354394, COVERAGE_ITEM_CORRECT: 0.0282408, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8972894, DIVERSITY_GINI: 0.0084433, SHANNON_ENTROPY: 7.6390146, RATIO_DIVERSITY_HERFINDAHL: 0.9922898, RATIO_DIVERSITY_GINI: 0.0324088, RATIO_SHANNON_ENTROPY: 0.6135813, RATIO_AVERAGE_POPULARITY: 2.7488129, RATIO_NOVELTY: 0.0323066, 
SearchBayesianSkopt: Config 73 is suboptimal. Config: {'num_factors': 154, 'epochs': 25, 'confidence_scaling': 'linear', 'alpha': 0.03314990943343437, 'epsilon': 0.001, 'reg': 1e-05} - results: PRECISION: 0.1824806, PRECISION_RECALL_MIN_DEN: 0.1834672, RECALL: 0.0387630, MAP: 0.0847530, MAP_MIN_DEN: 0.0851959, MRR: 0.3968890, NDCG: 0.1908590, F1: 0.0639431, HIT_RATE: 0.8283243, ARHR_ALL_HITS: 0.5782675, NOVELTY: 0.0059087, AVERAGE_POPULARITY: 0.3155193, DIVERSITY_MEAN_INTER_LIST: 0.9721119, DIVERSITY_HERFINDAHL: 0.9972041, COVERAGE_ITEM: 0.0603577, COVERAGE_ITEM_CORRECT: 0.0502796, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8278388, DIVERSITY_GINI: 0.0192120, SHANNON_ENTROPY: 8.8709371, RATIO_DIVERSITY_HERFINDAHL: 0.9975777, RATIO_DIVERSITY_GINI: 0.0737437, RATIO_SHANNON_ENTROPY: 0.7125318, RATIO_AVERAGE_POPULARITY: 1.5903697, RATIO_NOVELTY: 0.0348069, 
SearchBayesianSkopt: Config 74 is suboptimal. Config: {'num_factors': 33, 'epochs': 20, 'confidence_scaling': 'linear', 'alpha': 0.021734429297327648, 'epsilon': 1.0052690347507793, 'reg': 1e-05} - results: PRECISION: 0.2282070, PRECISION_RECALL_MIN_DEN: 0.2298592, RECALL: 0.0511904, MAP: 0.1099947, MAP_MIN_DEN: 0.1107396, MRR: 0.4482918, NDCG: 0.2349022, F1: 0.0836228, HIT_RATE: 0.9003812, ARHR_ALL_HITS: 0.7001981, NOVELTY: 0.0055036, AVERAGE_POPULARITY: 0.5321437, DIVERSITY_MEAN_INTER_LIST: 0.9290821, DIVERSITY_HERFINDAHL: 0.9929014, COVERAGE_ITEM: 0.0379866, COVERAGE_ITEM_CORRECT: 0.0302896, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8998535, DIVERSITY_GINI: 0.0091526, SHANNON_ENTROPY: 7.7709632, RATIO_DIVERSITY_HERFINDAHL: 0.9932734, RATIO_DIVERSITY_GINI: 0.0351315, RATIO_SHANNON_ENTROPY: 0.6241797, RATIO_AVERAGE_POPULARITY: 2.6822612, RATIO_NOVELTY: 0.0324206, 
SearchBayesianSkopt: Config 75 is suboptimal. Config: {'num_factors': 17, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 4.762096058458176, 'epsilon': 10.0, 'reg': 1e-05} - results: PRECISION: 0.2204662, PRECISION_RECALL_MIN_DEN: 0.2219460, RECALL: 0.0492312, MAP: 0.1066293, MAP_MIN_DEN: 0.1073632, MRR: 0.4478631, NDCG: 0.2289849, F1: 0.0804888, HIT_RATE: 0.8892391, ARHR_ALL_HITS: 0.6882604, NOVELTY: 0.0055676, AVERAGE_POPULARITY: 0.5196165, DIVERSITY_MEAN_INTER_LIST: 0.9138144, DIVERSITY_HERFINDAHL: 0.9913747, COVERAGE_ITEM: 0.0598040, COVERAGE_ITEM_CORRECT: 0.0465142, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8887179, DIVERSITY_GINI: 0.0120419, SHANNON_ENTROPY: 7.9813640, RATIO_DIVERSITY_HERFINDAHL: 0.9917462, RATIO_DIVERSITY_GINI: 0.0462218, RATIO_SHANNON_ENTROPY: 0.6410795, RATIO_AVERAGE_POPULARITY: 2.6191182, RATIO_NOVELTY: 0.0327975, 
SearchBayesianSkopt: Config 76 is suboptimal. Config: {'num_factors': 38, 'epochs': 35, 'confidence_scaling': 'linear', 'alpha': 1.6494139756831907, 'epsilon': 0.001, 'reg': 0.01} - results: PRECISION: 0.2305894, PRECISION_RECALL_MIN_DEN: 0.2323234, RECALL: 0.0523253, MAP: 0.1115049, MAP_MIN_DEN: 0.1122618, MRR: 0.4544084, NDCG: 0.2376202, F1: 0.0852954, HIT_RATE: 0.9044128, ARHR_ALL_HITS: 0.7090082, NOVELTY: 0.0055962, AVERAGE_POPULARITY: 0.4956385, DIVERSITY_MEAN_INTER_LIST: 0.9402329, DIVERSITY_HERFINDAHL: 0.9940164, COVERAGE_ITEM: 0.0574783, COVERAGE_ITEM_CORRECT: 0.0461266, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9038828, DIVERSITY_GINI: 0.0134325, SHANNON_ENTROPY: 8.2596774, RATIO_DIVERSITY_HERFINDAHL: 0.9943888, RATIO_DIVERSITY_GINI: 0.0515596, RATIO_SHANNON_ENTROPY: 0.6634342, RATIO_AVERAGE_POPULARITY: 2.4982575, RATIO_NOVELTY: 0.0329658, 
SearchBayesianSkopt: Config 77 is suboptimal. Config: {'num_factors': 200, 'epochs': 70, 'confidence_scaling': 'linear', 'alpha': 0.001, 'epsilon': 0.001, 'reg': 2.3249550487781563e-05} - results: PRECISION: 0.1742340, PRECISION_RECALL_MIN_DEN: 0.1751196, RECALL: 0.0366546, MAP: 0.0802355, MAP_MIN_DEN: 0.0805976, MRR: 0.3837252, NDCG: 0.1822785, F1: 0.0605673, HIT_RATE: 0.8130040, ARHR_ALL_HITS: 0.5526765, NOVELTY: 0.0060193, AVERAGE_POPULARITY: 0.2738237, DIVERSITY_MEAN_INTER_LIST: 0.9755664, DIVERSITY_HERFINDAHL: 0.9975495, COVERAGE_ITEM: 0.0682208, COVERAGE_ITEM_CORRECT: 0.0544327, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8125275, DIVERSITY_GINI: 0.0218562, SHANNON_ENTROPY: 9.0568843, RATIO_DIVERSITY_HERFINDAHL: 0.9979232, RATIO_DIVERSITY_GINI: 0.0838930, RATIO_SHANNON_ENTROPY: 0.7274675, RATIO_AVERAGE_POPULARITY: 1.3802036, RATIO_NOVELTY: 0.0354583, 
SearchBayesianSkopt: Config 78 is suboptimal. Config: {'num_factors': 36, 'epochs': 65, 'confidence_scaling': 'log', 'alpha': 0.05125983874823871, 'epsilon': 0.27022919550355207, 'reg': 1.5561036400986584e-05} - results: PRECISION: 0.2274520, PRECISION_RECALL_MIN_DEN: 0.2291375, RECALL: 0.0509116, MAP: 0.1097388, MAP_MIN_DEN: 0.1104910, MRR: 0.4496825, NDCG: 0.2345821, F1: 0.0832002, HIT_RATE: 0.9000880, ARHR_ALL_HITS: 0.7001501, NOVELTY: 0.0055147, AVERAGE_POPULARITY: 0.5249289, DIVERSITY_MEAN_INTER_LIST: 0.9322793, DIVERSITY_HERFINDAHL: 0.9932211, COVERAGE_ITEM: 0.0397586, COVERAGE_ITEM_CORRECT: 0.0322277, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8995604, DIVERSITY_GINI: 0.0095808, SHANNON_ENTROPY: 7.8378487, RATIO_DIVERSITY_HERFINDAHL: 0.9935932, RATIO_DIVERSITY_GINI: 0.0367750, RATIO_SHANNON_ENTROPY: 0.6295520, RATIO_AVERAGE_POPULARITY: 2.6458953, RATIO_NOVELTY: 0.0324861, 
SearchBayesianSkopt: Config 79 is suboptimal. Config: {'num_factors': 31, 'epochs': 10, 'confidence_scaling': 'linear', 'alpha': 1.5346143860019836, 'epsilon': 0.014707700439433757, 'reg': 1e-05} - results: PRECISION: 0.2297684, PRECISION_RECALL_MIN_DEN: 0.2314069, RECALL: 0.0515689, MAP: 0.1113323, MAP_MIN_DEN: 0.1120575, MRR: 0.4533781, NDCG: 0.2369150, F1: 0.0842327, HIT_RATE: 0.9028735, ARHR_ALL_HITS: 0.7072407, NOVELTY: 0.0055732, AVERAGE_POPULARITY: 0.5089778, DIVERSITY_MEAN_INTER_LIST: 0.9312783, DIVERSITY_HERFINDAHL: 0.9931210, COVERAGE_ITEM: 0.0528268, COVERAGE_ITEM_CORRECT: 0.0430256, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9023443, DIVERSITY_GINI: 0.0121172, SHANNON_ENTROPY: 8.0962504, RATIO_DIVERSITY_HERFINDAHL: 0.9934931, RATIO_DIVERSITY_GINI: 0.0465107, RATIO_SHANNON_ENTROPY: 0.6503074, RATIO_AVERAGE_POPULARITY: 2.5654937, RATIO_NOVELTY: 0.0328307, 
SearchBayesianSkopt: Config 80 is suboptimal. Config: {'num_factors': 26, 'epochs': 60, 'confidence_scaling': 'log', 'alpha': 0.001, 'epsilon': 0.001, 'reg': 0.01} - results: PRECISION: 0.2301495, PRECISION_RECALL_MIN_DEN: 0.2317091, RECALL: 0.0512749, MAP: 0.1116355, MAP_MIN_DEN: 0.1123315, MRR: 0.4514795, NDCG: 0.2369731, F1: 0.0838654, HIT_RATE: 0.9006011, ARHR_ALL_HITS: 0.7070866, NOVELTY: 0.0054773, AVERAGE_POPULARITY: 0.5513443, DIVERSITY_MEAN_INTER_LIST: 0.9145554, DIVERSITY_HERFINDAHL: 0.9914488, COVERAGE_ITEM: 0.0346088, COVERAGE_ITEM_CORRECT: 0.0280193, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9000733, DIVERSITY_GINI: 0.0082282, SHANNON_ENTROPY: 7.5913338, RATIO_DIVERSITY_HERFINDAHL: 0.9918203, RATIO_DIVERSITY_GINI: 0.0315831, RATIO_SHANNON_ENTROPY: 0.6097515, RATIO_AVERAGE_POPULARITY: 2.7790415, RATIO_NOVELTY: 0.0322657, 
SearchBayesianSkopt: Config 81 is suboptimal. Config: {'num_factors': 200, 'epochs': 70, 'confidence_scaling': 'linear', 'alpha': 0.017542563291907384, 'epsilon': 10.0, 'reg': 0.0009077935943191099} - results: PRECISION: 0.1752382, PRECISION_RECALL_MIN_DEN: 0.1761131, RECALL: 0.0368657, MAP: 0.0807723, MAP_MIN_DEN: 0.0811421, MRR: 0.3850837, NDCG: 0.1832798, F1: 0.0609161, HIT_RATE: 0.8148365, ARHR_ALL_HITS: 0.5557048, NOVELTY: 0.0060190, AVERAGE_POPULARITY: 0.2742142, DIVERSITY_MEAN_INTER_LIST: 0.9758211, DIVERSITY_HERFINDAHL: 0.9975750, COVERAGE_ITEM: 0.0688853, COVERAGE_ITEM_CORRECT: 0.0545434, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8143590, DIVERSITY_GINI: 0.0220993, SHANNON_ENTROPY: 9.0728340, RATIO_DIVERSITY_HERFINDAHL: 0.9979487, RATIO_DIVERSITY_GINI: 0.0848263, RATIO_SHANNON_ENTROPY: 0.7287486, RATIO_AVERAGE_POPULARITY: 1.3821721, RATIO_NOVELTY: 0.0354566, 
SearchBayesianSkopt: Config 82 is suboptimal. Config: {'num_factors': 53, 'epochs': 65, 'confidence_scaling': 'linear', 'alpha': 0.001, 'epsilon': 10.0, 'reg': 0.01} - results: PRECISION: 0.2150711, PRECISION_RECALL_MIN_DEN: 0.2165532, RECALL: 0.0470882, MAP: 0.1022097, MAP_MIN_DEN: 0.1027796, MRR: 0.4319633, NDCG: 0.2216608, F1: 0.0772607, HIT_RATE: 0.8807360, ARHR_ALL_HITS: 0.6621867, NOVELTY: 0.0055839, AVERAGE_POPULARITY: 0.4763959, DIVERSITY_MEAN_INTER_LIST: 0.9490551, DIVERSITY_HERFINDAHL: 0.9948985, COVERAGE_ITEM: 0.0420289, COVERAGE_ITEM_CORRECT: 0.0343873, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8802198, DIVERSITY_GINI: 0.0111664, SHANNON_ENTROPY: 8.0878912, RATIO_DIVERSITY_HERFINDAHL: 0.9952713, RATIO_DIVERSITY_GINI: 0.0428611, RATIO_SHANNON_ENTROPY: 0.6496360, RATIO_AVERAGE_POPULARITY: 2.4012653, RATIO_NOVELTY: 0.0328934, 
SearchBayesianSkopt: Config 83 is suboptimal. Config: {'num_factors': 114, 'epochs': 10, 'confidence_scaling': 'linear', 'alpha': 1.4914470697936342, 'epsilon': 10.0, 'reg': 1e-05} - results: PRECISION: 0.2088843, PRECISION_RECALL_MIN_DEN: 0.2106254, RECALL: 0.0475435, MAP: 0.0985889, MAP_MIN_DEN: 0.0993167, MRR: 0.4272670, NDCG: 0.2162595, F1: 0.0774572, HIT_RATE: 0.8806627, ARHR_ALL_HITS: 0.6475632, NOVELTY: 0.0056974, AVERAGE_POPULARITY: 0.4352434, DIVERSITY_MEAN_INTER_LIST: 0.9667338, DIVERSITY_HERFINDAHL: 0.9966663, COVERAGE_ITEM: 0.0765269, COVERAGE_ITEM_CORRECT: 0.0579766, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8801465, DIVERSITY_GINI: 0.0187667, SHANNON_ENTROPY: 8.8221431, RATIO_DIVERSITY_HERFINDAHL: 0.9970397, RATIO_DIVERSITY_GINI: 0.0720342, RATIO_SHANNON_ENTROPY: 0.7086126, RATIO_AVERAGE_POPULARITY: 2.1938371, RATIO_NOVELTY: 0.0335623, 
